曾国藩的正面与侧面,张宏杰 / 国际文化出版公司 / 2011-2 / 39.80元,8.3,作为一本研究曾国藩的专著，《曾国藩的正面与侧面》不仅讲述了曾国藩跌宕起伏的一生，同时也揭露了曾国藩诸多不为人知的方面：一生遭遇过的五次重大挫折；与左宗棠的纠...
东晋门阀政治,田余庆 / 北京大学出版社 / 2012-5 / 49.00元,9.4,本书以丰富的史料和周密的考证分析，对中国中古历史中的门阀政治问题作了再探索，认为中外学者习称的魏晋南北朝门阀政治，实际上只存在于东晋一朝；门阀政治是皇权政治...
古拉格：一部历史,(美)安妮·阿普尔鲍姆 / 戴大洪 / 新星出版社 / 2013-4-1 / 78.00元,9.2,在这部受到普遍称赞的权威性的《古拉格:一部历史》著作中，安妮•阿普尔鲍姆第一次对古拉格——一个大批关押了成百上千万政治犯和刑事犯的集中营——进行了完全纪实性...
历史深处的忧虑,林达 / 生活·读书·新知三联书店 / 1997-5 / 19.00元,9.0,美国的面积和中国差不多。和大多数留学生及新移民一样，当我们一脚踏上这块广袤的陌生土地时，最初落脚点的选择是十分偶然的。我们落在了一个普通的地方，居住的环境平...
亮剑,都梁 / 解放军文艺出版社 / 2005-3 / 28.00元,8.9,李云龙是一个叱咤风云、百战沙场的职业军人，是一个一生都在血与火中搏斗的名将。他的人生信条是：面对强大的对手，明知不敌，也要毅然亮剑，即使倒下，也要成为一座山...
季风帝国,[英]理查德·霍尔(Richar Hall) / 陈乔一 / 后浪·汗青堂丨天津人民出版社 / 2019-3 / 128.00元,8.3,主流历史著作中读不到的印度洋文明交流史 ◎ 编辑推荐 ☆ 为数不多的有关印度洋地区在全球联系日益紧密的背景下文化和历史逐渐发生演变的著作 ☆ 多视角的新航路...
撒马尔罕的金桃,[美] 薛爱华（Edward H. Schafer） / 吴玉贵 / 社会科学文献出版社 / 2016-4-20 / 98.00元,9.0,本书是薛爱华《撒马尔罕的金桃》最新修订译本，内含24页彩色图片，另保留原书风格20幅黑白题图。本书是西方汉学的一部名著，被视为西方学者研究中国古代社会、古代...
中国大历史,黄仁宇 / 生活·读书·新知三联书店 / 2007-2 / 19.00元,8.3,中国历史典籍浩如烟海，常使初学者不得其门而入。作者倡导“大历史”（macro-history），主张利用归纳法将现有史料高度压缩，先构成一个简明而前后连贯的...
王权派的革命,[美] 埃里克·纳尔逊、Eric Nelson / 吴景键 / 中国政法大学出版社 / 2019-4-22 / 79.00,,长期以来我们都认为，美国革命是对英王暴政的反抗。而在这部发覆之作中，埃里克·纳尔逊却指出，“美国国父”中的相当一部分人事实上将自己视为英国议会而非王权的反叛...
战国歧途,刘勃 / 新星出版社 / 2015-8 / 28,8.6,本书所述自韩、赵、魏三家分晋到秦始皇统一六国的战国历史。作者以《史记》、《资治通鉴》、《战国策》等史籍为底本，并结合新近考古资料，以年代为经，以国别为纬，考...
大英博物馆世界简史（全3册）,[英] 尼尔·麦格雷戈 / 余燕 / 新星出版社 / 2014-1 / 108.00元,9.2,◎ 从大英博物馆800万件馆藏中精选100件藏品 / 讲述人类200万年历史 ◎ 大英博物馆、英国国家广播公司（BBC） 联手打造 ◎ 大英博物馆馆长尼尔•...
德国极简史,[英]詹姆斯•霍斯 / 舒云亮 / 浦睿文化·湖南文艺出版社 / 2019-3 / 56.00元,7.7,全面而生动，没有比本书更好的德国简史了。 ——菲利普•普尔曼（英国作家，《黄金罗盘》作者） 200多页，100多张图片，一下午读懂2000年德国史，理解欧...
罗马人的故事（礼品装，全15册）,盐野七生 / 徐越、计丽屏、刘锐、田建华、田建国 / 中信出版社 / 2013-11-1 / 600.00元,9.1,1、内容简介 《罗马人的故事》（15册套装），完美收官。最值得收藏的罗马史经典。在这平庸年代，人人渴望英雄，日本女作家盐野七生，决然出走日本，远赴罗马，寻找...
艺术的故事,[英] 贡布里希 (Sir E.H.Gombrich) / 范景中、杨成凯 / 广西美术出版社 / 2008-04 / 280.00,9.6,《艺术的故事》概括地叙述了从最早的洞窟绘画到当今的实验艺术的发展历程，以阐明艺术史是“各种传统不断迂回、不断改变的历史，每一件作品在这历史中都既回顾过去又导...
宫女谈往录,金易、沈义玲 / 紫禁城出版社 / 1992年7月 / 20.00元,8.6,"宫内称呼她为荣儿，慈禧呼她“荣”,13岁进宫的她随侍慈禧前后长达8年之久。18岁由慈禧指婚，赐给一个太监，随着时事动荡，她的生活也颠沛流离，愈加凄惨，她极不..."
中央帝国的财政密码,郭建龙 / 鹭江出版社 / 2017-4-1 / CNY 68.00,8.5,另有《中央帝国的军事密码》预计将于2019年7月出版，详见→https://book.douban.com/subject/33454876/ 《中央帝国的...
历史的温度3,张玮 / 中信出版社 / 2018-12-10 / 58.00,8.1,坚守气节、自诩为“海上苏武”的叶名琛，为何最终还是背了“千古骂名”？严复的人生，因何最终拐了个弯？达•芬奇，真的是从现代穿越回去的吗？拿过诺贝尔文学奖的丘吉...
今日简史,[以] 尤瓦尔·赫拉利 / 林俊宏 / 中信出版集团 / 2018-8 / 68,8.1,四年前，尤瓦尔•赫拉利的《人类简史》横空出世，颠覆了我们关于人类进化的认知。2016年，他的《未来简史》再度惊艳四座，刷新了我们对未来的想象，掀起了全球关于...
剑桥中国史（全十册）,费正清 / 杨品泉 / 中国社会科学出版社 / 2012-1 / 999.00元,8.9,剑桥中国史（The Cambridge History of China）是一部世界上极具影响的国外研究中国历史的权威著作，由英国剑桥大学出版社出版，费正清...
史记,司马迁 / 中华书局 / 2006-6 / 28.00元,9.5,《史记》是我国著名史学家司马迁所著的史学巨著，列“二十四史”之首，记载了从传说中的黄帝开始一直到汉武帝元狩元年（前122）三千年左右的历史，被誉为“史家之绝...
异端的权利,[奥] 斯·茨威格 / 赵台安、赵振尧 / 生活·读书·新知三联书店 / 1986-12 / 1.40元,8.8,三联文化生活译丛 7.75印张 123千字
圣经、新教与自然科学的兴起,[澳]彼得·哈里森 / 张卜天 / 商务印书馆 / 2019-3 / 72,9.4,理解科学与宗教的关系对于深入理解西方近代科学的兴起或科学革命起着至关重要的作用。彼得·哈里森是目前研究科学与宗教关系的顶尖学者，在这本书中，他考察了圣经在自...
企鹅欧洲史·追逐荣耀,[英]蒂莫西·布莱宁 / 吴畋 / 中信出版集团·新思文化 / 2018-12-20 / 136,9.2,1648年，三十年战争结束时，欧洲仍处于世界舞台的边缘。1815年，拿破仑兵败滑铁卢，此时的欧洲已将世界其他地区甩在后面。 这是启蒙和理性的时代，也是信仰与...
上瘾五百年,[美] 戴维·考特莱特 / 薛绚 / 中信出版社 / 2014-8 / 38.00,7.6,【内容简介】 写给容易上瘾、关注瘾品，对瘾品的历史感兴趣的读者。 早起喝一杯咖啡，疲倦时点一支烟，聚会时来一瓶可乐，你对这些习惯上瘾吗？ 酒精、烟草、咖啡因...
三国志,[晉] 陈寿 (撰)、[宋] 裴松之 (注) / 中华书局 / 2006-9 / 36.00元,9.3,《三国志》(精)与《史记》、《汉书》、《后汉书》并称为“四史”。作者陈寿，以其史识及叙事能力，在当时已有“良史之才”的称誉。 《三国志》在二十四史中，有它自...
霍布斯鲍姆年代四部曲（套装共4册）,[英] 艾瑞克·霍布斯鲍姆 / 贾士蘅、张晓华、郑明萱、王章辉 等 / 中信出版社 / 2017-8-1 / 362.00,9.4,《见识丛书·年代四部曲》（套装共4册）是公认的“现代世界史的佳入门读物”，史学大师艾瑞克·霍布斯鲍姆历30余年而成的心血巨著，全面展现了从1789年至199...
大英博物馆世界简史,[英] 尼尔·麦格雷戈 / 余燕 / 新星出版社 / 2017-11-1 / 168.00元,8.9,《大英博物馆世界简史》由大英博物馆和英国国家广播公司（BBC）联合打造，由大英博物馆馆长尼尔·麦格雷戈亲自撰写，一共动员100多名馆员、400多名专家，编撰...
亚洲的决裂,汤姆斯·F. 密勒 （Thomas F. Millard） / 郭彤、林珺丽莎 / 北京航空航天大学出版社 / 2019-4 / 78.00元,8.8,◎内容简介 《亚洲的决裂：1909年前远东的兴衰》是美国著名远东记者汤姆斯·F. 密勒对20世纪初期中国所面临的远东局势全面而深刻的观察，是从一个美国人的视...
贸易打造的世界,[美] 彭慕兰、[美] 史蒂文·托皮克 / 黄中宪、吴莉苇 / 世纪文景/上海人民出版社 / 2018-2 / 79.80元,8.3,纵跨600年 | 83篇小史 | 30年研究精髓 |热销17年 | 3次再版更新 《大分流》作者、美国历史学会会长彭慕兰 拉美史、全球贸易史专家史蒂文•托皮...
奢侈与逸乐,【英】马克辛·伯格(Maxine Berg) / 孙 超 / 中国工人出版社 / 2019-3 / 88.00,8.6,本书探讨了十八世纪英国新式、时尚的消费品的发明、制造和购买。 十六世纪，英国社会所用的奢侈品很大部分是从东方而来，如中国的茶具、丝绸等。到了十八世纪，时尚的...
许三观卖血记,余华 / 作家出版社 / 2012-9 / 24.00元,8.9,《许三观卖血记》是余华1995年创作的一部长篇小说。《许三观卖血记》以博大的温情描绘了磨难中的人生，以激烈的故事形式表达了人在面对厄运时求生的欲望。小说讲述...
欧洲与没有历史的人,[美] 埃里克·R.沃尔夫 / 贾士蘅 / 后浪丨民主与建设出版社 / 2018-8 / 110.00元,9.1,文化人类学、政治经济学、后殖民和全球化论述诸领域的集大成之作 ◎ 编辑推荐 本书作者埃里克·沃尔夫是著名的人类学家和社会学家，不同于同等领域的一般学者，他擅...
中国人与美国人,徐国琦 / 尤卫群 / 理想国丨四川人民出版社 / 2019-1 / 78.00,8.7,本书利用丰富的档案材料，将焦点集中在民间、个人以及非政府机构之间的互相交往和积极互动上，梳理了蒲安臣、留美幼童、戈鲲化、古德诺、杜威、国际体育等六个领域的丰...
琅琊榜,海宴 / 朝华出版社 / 2007-12 / 49.80元,8.5,一卷风去琅琊榜，囊尽天下奇英才。他远在江湖，却能名动帝辇，只因神秘莫测而又言出必准的琅琊阁，突然断言他是一麒麟之才，得之可得天下一。然而，身为太子与誉王竞相...
亢奋战,[德]诺曼·奥勒(Norman Ohler) / 强朝晖 / 社会科学文献出版社 / 2018-10 / 69.00,8.5,☆德国作家诺曼·奥勒的首部非虚构作品 ☆第一次全面披露纳粹统治下的毒品状况 ☆颠覆我们对纳粹和二战认知的一本书 本书第一次全面论述了纳粹统治下的毒品状况——...
伯罗奔尼撒战争,[美] 唐纳德·卡根 / 陆大鹏 / 社会科学文献出版社 / 2016-4 / 79.00元,8.9,在公元前5世纪末的近三十年里，古典世界被一场冲突撕扯得四分五裂，那就是伯罗奔尼撒战争。在其历史背景之下，这场战争的戏剧性、决定性和毁灭性可以与20世纪的两次...
讲谈社·中国的历史（十卷本）,(日) 宫本一夫、(日) 平势隆郎、(日) 鹤间和幸、(日) 金文京、(日) 川本芳昭、(日) 气贺泽保规、(日) 小岛毅、(日) 杉山正明、(日) 上田信、(日) 菊池秀明 / 吴菲、周洁、马彪、何晓毅、梁蕾、余晓潮、石晓军、乌兰、乌日娜、高莹莹、马晓娟 / 广西师范大学出版社 / 2014-2-1 / 568.00元,8.5,讲谈社《中国的历史》是日本历史学家的系列著作，是近年来中国历史方面的重磅力作。丛书自上古到近代，内容含概量大，撰述者均为日本该领域的代表性学者，作品大多构思...
宋宴,徐鲤、郑亚胜、卢冉 / 新星出版社 / 2018-8 / 168.00元,9.0,蒸羊煮鱼、素食仿菜、粥面汤羹、糕饼蜜饯，从宫廷飨宴、文人茶会，到平民餐饭 ——七十佳肴，回味两宋风流。 春之清爽，夏之圆熟，秋之鲜香，冬之醇厚——四时为限，...
四世同堂,老舍 / 北京十月文艺出版社 / 2008-07 / 36.00元,9.3,值得每一代中国人阅读的文学经典，值得每一个中国人珍藏的民族记忆。老舍：它是我从事写作以来最长的、可能也是最好的一本书。入选《亚洲周刊》“二十世纪中文小说一百...
从俾斯麦到希特勒,[德] 塞巴斯提安·哈夫纳 / 周全 / 译林出版社 / 2015-12 / 42.00,8.9,《从俾斯麦到希特勒》是德国政论大师级现代史学家塞巴斯蒂安•哈夫纳晚年的著作，被德国舆论界誉为“哈夫纳留给后世的遗产”。他以时代见证者的身份口述这部遗产时，仿...
中国现代国家的起源,[美] 孔飞力 / 陈兼、陈之宏 / 生活·读书·新知三联书店 / 2013-10 / 35.00元,8.7,孔飞力以政治参与、政治竞争、政治控制为主轴，将中国现代国家形成与发展的“根本性议程”归结为三组相互关联的问题或矛盾：政治参与的扩展与国家权力加强之间的矛盾（...
1453,[英] 罗杰·克劳利 / 陆大鹏 / 社会科学文献出版社·甲骨文 / 2014-6 / 49.00元,9.0,本书是罗杰·克劳利著名的“地中海史诗三部曲”之一。 1453 君士坦丁堡的战火，两个文明的撞击 《今日美国》夏季最佳图书 《旧金山纪事报》夏季最佳图书 克...
